age,education-num,race,sex,capital-gain,capital-loss,hours-per-week,Probability
36,10,1,1,0.0,0.0,40,0
56,10,0,1,0.0,0.0,40,0
45,12,0,0,0.0,0.0,40,0
46,8,1,1,0.0,0.0,40,0
57,13,1,0,0.0,0.0,33,0
34,9,1,0,0.0,0.0,40,0
37,13,1,1,0.0,0.0,50,1
50,10,1,1,3586.0,0.0,50,1
39,5,1,1,0.0,0.0,40,0
47,9,1,0,0.0,0.0,40,0
38,9,1,0,0.0,0.0,40,0
47,13,1,0,66161.0,0.0,60,1
27,8,1,1,0.0,0.0,40,0
44,7,1,1,0.0,0.0,40,0
31,14,1,0,0.0,0.0,30,0
64,14,1,1,0.0,0.0,40,0
58,13,1,0,0.0,0.0,50,0
56,10,1,0,0.0,0.0,40,0
62,4,0,1,0.0,0.0,40,0
51,10,1,1,0.0,0.0,50,1
39,14,1,1,0.0,0.0,40,0
62,6,1,0,0.0,0.0,40,0
29,14,1,0,0.0,0.0,50,0
65,10,1,1,0.0,0.0,16,0
20,10,1,0,0.0,0.0,20,0
45,13,1,0,0.0,170.0,45,1
35,10,1,0,0.0,0.0,40,0
22,10,1,0,0.0,0.0,10,0
39,13,1,0,0.0,0.0,20,0
26,10,1,1,0.0,0.0,40,0
39,9,1,1,0.0,0.0,40,1
38,13,1,1,775.0,0.0,50,1
24,10,1,1,0.0,0.0,40,0
28,9,1,0,0.0,0.0,33,0
25,13,0,1,0.0,0.0,35,0
60,14,1,0,0.0,0.0,40,0
39,9,1,0,0.0,0.0,40,0
49,9,1,0,0.0,0.0,60,0
43,14,1,0,0.0,0.0,40,0
44,14,1,1,0.0,0.0,40,0
39,9,0,1,0.0,0.0,40,0
38,12,0,0,0.0,0.0,20,0
62,11,1,0,0.0,0.0,32,0
47,10,1,1,0.0,0.0,40,0
52,9,1,0,0.0,0.0,40,0
50,9,0,1,0.0,0.0,20,0
50,10,1,1,0.0,0.0,56,1
40,10,1,1,0.0,0.0,50,1
27,13,0,0,0.0,0.0,36,0
30,13,1,0,0.0,0.0,35,0
49,9,1,1,0.0,0.0,40,0
52,9,0,1,0.0,0.0,40,0
48,13,1,1,0.0,0.0,40,1
50,9,1,0,0.0,0.0,20,0
40,11,1,1,0.0,0.0,40,1
56,10,0,1,0.0,0.0,40,0
31,10,0,0,0.0,0.0,40,0
34,14,1,0,0.0,0.0,20,0
51,9,1,0,0.0,0.0,35,0
24,8,1,1,0.0,0.0,60,0
43,10,0,0,0.0,0.0,40,0
26,12,1,0,0.0,0.0,40,0
34,13,1,0,0.0,0.0,40,1
40,9,1,1,0.0,0.0,40,0
22,5,1,0,0.0,0.0,20,0
24,10,0,0,0.0,0.0,40,0
24,10,1,1,0.0,0.0,40,0
55,10,1,0,0.0,0.0,30,0
36,10,1,1,0.0,0.0,40,0
29,10,1,1,0.0,3000.0,40,0
21,10,1,1,0.0,0.0,45,0
40,13,0,1,0.0,0.0,50,0
64,13,1,0,0.0,0.0,30,0
34,9,1,1,0.0,0.0,40,0
37,13,1,1,0.0,0.0,40,0
21,10,0,0,0.0,0.0,20,0
39,9,0,0,0.0,0.0,36,0
63,5,1,1,0.0,3000.0,40,0
71,10,1,0,0.0,0.0,32,1
21,10,1,0,0.0,0.0,20,0
60,2,1,1,0.0,0.0,40,0
46,13,1,1,0.0,0.0,45,1
64,10,1,0,0.0,0.0,40,0
55,14,1,0,505.0,0.0,50,1
33,10,1,1,0.0,0.0,45,0
34,14,1,0,0.0,0.0,40,0
44,10,1,0,0.0,0.0,40,1
38,10,0,1,0.0,0.0,40,0
51,9,0,0,0.0,0.0,55,0
51,11,1,0,0.0,0.0,36,1
45,9,1,1,0.0,0.0,40,0
55,3,1,0,0.0,0.0,40,0
24,13,1,1,0.0,0.0,40,0
38,2,1,1,0.0,0.0,40,0
45,16,0,1,0.0,0.0,40,0
49,14,1,1,0.0,0.0,65,1
19,10,0,1,0.0,0.0,40,0
37,10,1,0,0.0,0.0,40,0
52,13,0,1,0.0,0.0,40,0
47,15,1,1,3586.0,0.0,40,1
57,14,0,1,0.0,3000.0,45,1
33,10,1,0,0.0,0.0,40,0
52,9,1,1,0.0,0.0,40,1
41,15,1,1,0.0,0.0,40,1
32,11,1,1,0.0,0.0,40,0
35,13,1,0,0.0,0.0,40,1
31,9,1,0,0.0,0.0,40,0
36,13,1,0,0.0,0.0,65,1
42,9,1,1,0.0,0.0,70,0
29,11,1,1,0.0,0.0,40,0
42,12,1,1,0.0,0.0,40,0
20,10,1,0,0.0,0.0,35,0
36,11,0,1,607.0,0.0,45,0
66,14,1,1,0.0,0.0,40,1
38,9,1,0,0.0,0.0,50,1
56,10,1,0,0.0,0.0,45,0
32,10,1,0,0.0,0.0,25,0
62,5,1,1,0.0,0.0,70,0
44,13,1,1,0.0,0.0,50,1
47,9,1,0,0.0,0.0,42,0
36,10,1,0,0.0,0.0,40,0
43,10,1,1,0.0,0.0,40,0
17,7,1,0,0.0,0.0,12,0
20,8,1,1,0.0,0.0,40,0
48,9,0,1,0.0,0.0,40,0
38,14,1,1,0.0,0.0,40,1
25,9,1,1,0.0,0.0,40,0
53,13,1,0,0.0,0.0,40,0
37,3,1,1,0.0,0.0,40,0
31,13,1,0,0.0,0.0,45,0
27,9,0,0,0.0,0.0,40,0
50,16,1,1,0.0,0.0,65,1
49,9,1,0,0.0,0.0,40,0
53,13,1,0,0.0,0.0,36,0
65,9,1,1,0.0,0.0,50,0
28,6,1,1,0.0,0.0,40,0
60,9,1,1,0.0,0.0,55,0
34,9,1,1,0.0,1296.0,40,0
28,14,1,0,0.0,0.0,50,0
49,13,1,0,0.0,0.0,40,1
47,10,1,1,0.0,0.0,40,0
46,13,1,1,0.0,0.0,50,0
68,13,1,0,0.0,0.0,12,0
20,9,1,1,0.0,0.0,40,0
37,11,1,1,0.0,0.0,40,0
57,14,1,1,0.0,0.0,55,1
31,13,1,1,0.0,0.0,35,0
56,14,1,1,0.0,0.0,45,0
37,9,1,0,0.0,0.0,40,0
22,10,1,1,0.0,0.0,40,0
36,11,1,0,0.0,0.0,40,0
51,13,1,1,0.0,0.0,40,0
39,9,1,1,0.0,0.0,55,0
60,14,1,1,0.0,3000.0,50,1
33,14,1,0,0.0,0.0,50,1
22,10,1,1,0.0,0.0,40,0
49,10,1,1,0.0,0.0,40,1
48,6,1,1,0.0,0.0,40,0
57,10,1,0,0.0,0.0,25,0
23,11,0,1,0.0,0.0,40,0
23,10,1,1,0.0,0.0,65,0
62,10,1,1,0.0,0.0,60,1
30,13,1,0,0.0,0.0,40,0
25,13,0,0,0.0,0.0,6,0
28,4,0,0,0.0,0.0,45,0
50,13,1,0,0.0,0.0,40,0
36,13,1,1,0.0,0.0,50,1
42,13,0,1,0.0,0.0,40,1
53,13,1,0,0.0,0.0,62,1
20,9,1,0,0.0,0.0,10,0
41,13,1,0,0.0,0.0,40,0
40,13,1,1,0.0,0.0,40,0
42,9,1,0,0.0,0.0,45,0
26,9,0,1,0.0,0.0,40,0
57,12,1,1,0.0,0.0,70,1
56,9,1,0,0.0,0.0,40,0
43,10,1,0,0.0,0.0,35,0
34,13,1,1,0.0,0.0,45,1
36,13,1,0,0.0,0.0,40,1
48,15,1,1,0.0,0.0,50,1
49,10,1,1,0.0,2768.0,50,1
46,14,1,0,0.0,0.0,40,1
23,9,1,1,0.0,0.0,20,0
43,9,0,1,0.0,0.0,40,0
31,12,1,1,0.0,0.0,40,0
28,14,1,0,0.0,0.0,45,0
36,3,1,0,0.0,0.0,34,0
59,10,0,1,0.0,0.0,20,0
46,14,1,0,0.0,0.0,40,0
45,9,1,1,0.0,0.0,40,0
23,8,1,1,409.0,0.0,30,0
37,14,1,0,0.0,0.0,25,0
23,9,1,1,232.0,0.0,40,0
28,13,1,1,0.0,0.0,38,0
54,14,1,1,0.0,0.0,45,0
23,9,1,0,0.0,0.0,38,0
33,9,0,0,2623.0,0.0,40,0
58,9,1,1,0.0,0.0,40,0
19,9,1,0,0.0,0.0,30,0
45,13,1,0,0.0,0.0,40,0
26,12,1,1,0.0,0.0,65,1
34,9,1,1,0.0,0.0,40,0
36,9,1,1,0.0,0.0,55,0
42,10,1,0,0.0,0.0,32,0
47,10,1,1,0.0,0.0,40,0
22,10,1,0,0.0,0.0,40,0
58,13,1,1,0.0,0.0,40,0
72,10,1,0,0.0,0.0,16,0
29,9,1,1,0.0,0.0,50,0
64,14,1,1,1609.0,0.0,40,1
31,11,1,0,0.0,0.0,17,0
35,13,1,1,0.0,0.0,40,0
35,10,1,1,0.0,0.0,40,0
59,15,1,1,0.0,0.0,50,0
45,10,1,0,0.0,0.0,40,0
76,6,0,0,0.0,0.0,9,0
46,9,1,1,0.0,0.0,50,0
42,9,1,0,0.0,0.0,40,0
57,1,1,0,0.0,0.0,20,0
29,10,1,1,0.0,0.0,40,0
29,9,1,1,0.0,0.0,40,0
38,9,1,1,0.0,0.0,40,0
43,13,1,0,0.0,0.0,40,1
21,10,1,0,97.0,0.0,40,0
39,9,1,0,0.0,0.0,32,0
25,12,1,0,0.0,3000.0,40,0
34,9,1,1,0.0,0.0,15,0
50,9,1,0,0.0,0.0,40,0
62,12,1,0,0.0,0.0,40,0
24,9,1,1,0.0,0.0,45,0
46,9,1,0,0.0,0.0,45,0
17,8,1,1,0.0,0.0,15,0
30,13,1,0,0.0,0.0,40,0
56,13,1,0,0.0,0.0,50,1
24,7,1,1,0.0,0.0,40,0
37,4,1,0,0.0,0.0,36,0
19,4,1,1,0.0,0.0,40,0
32,12,1,1,0.0,0.0,40,0
46,13,1,0,0.0,0.0,15,0
39,10,1,1,0.0,0.0,66,0
35,12,1,0,0.0,0.0,35,0
34,9,1,1,0.0,0.0,60,0
27,12,1,0,0.0,0.0,40,0
44,11,1,1,2865.0,0.0,40,0
26,9,0,1,0.0,0.0,40,0
33,13,1,1,0.0,0.0,50,1
49,13,0,0,0.0,0.0,40,0
17,6,1,1,0.0,0.0,16,0
46,9,1,0,0.0,0.0,10,0
34,9,1,1,0.0,0.0,40,0
42,7,1,0,0.0,0.0,45,0
28,9,1,0,0.0,0.0,40,0
27,9,1,1,0.0,0.0,40,0
48,10,1,0,0.0,0.0,32,0
48,10,0,0,0.0,0.0,40,0
44,9,0,0,0.0,0.0,40,0
28,9,1,1,0.0,0.0,40,0
44,9,1,1,3668.0,0.0,40,1
23,9,1,0,0.0,0.0,32,0
52,9,1,0,0.0,3000.0,8,0
55,10,1,1,0.0,0.0,54,0
48,11,1,1,0.0,0.0,47,1
23,6,1,0,0.0,0.0,35,0
43,9,1,0,0.0,0.0,34,0
30,10,1,0,0.0,0.0,40,0
27,10,1,1,0.0,0.0,50,0
53,10,1,1,0.0,3000.0,40,0
34,13,1,0,0.0,0.0,35,1
36,10,1,1,631.0,0.0,40,1
47,10,1,1,45.0,0.0,40,0
51,14,1,1,0.0,0.0,40,1
18,7,1,0,0.0,0.0,35,0
61,9,1,1,0.0,0.0,40,0
42,9,1,1,0.0,0.0,40,0
31,10,1,0,0.0,0.0,40,0
40,9,1,1,0.0,0.0,40,0
34,9,1,0,0.0,0.0,40,0
44,10,1,0,0.0,0.0,47,0
44,15,1,0,0.0,0.0,40,1
76,10,1,0,0.0,0.0,20,0
29,16,1,0,0.0,0.0,40,0
46,10,1,1,0.0,0.0,65,1
23,11,1,0,0.0,0.0,30,0
29,5,1,1,0.0,0.0,40,0
33,13,1,0,0.0,0.0,40,1
38,9,0,1,0.0,0.0,55,0
27,9,1,1,0.0,0.0,60,0
40,6,1,1,0.0,3000.0,40,0
27,10,0,1,0.0,0.0,40,0
44,13,1,1,0.0,0.0,40,0
38,9,1,1,0.0,0.0,40,1
37,13,1,0,0.0,0.0,15,0
43,9,1,0,0.0,0.0,20,0
33,9,0,0,0.0,0.0,40,0
45,7,1,1,0.0,3000.0,50,0
36,10,0,0,0.0,0.0,35,0
57,7,1,0,0.0,0.0,35,0
46,9,1,0,758.0,0.0,45,0
20,9,0,0,0.0,0.0,40,0
41,3,1,0,0.0,0.0,40,0
47,9,1,0,0.0,0.0,40,0
25,13,0,0,0.0,0.0,20,0
24,11,0,0,0.0,0.0,40,0
39,13,1,0,0.0,0.0,40,0
45,9,1,0,0.0,3000.0,35,0
18,10,1,1,0.0,0.0,6,0
39,9,1,1,0.0,0.0,35,0
42,10,1,0,0.0,3000.0,15,0
31,13,1,1,0.0,0.0,40,1
52,9,1,1,0.0,0.0,40,1
24,10,1,0,0.0,0.0,40,0
40,9,1,1,0.0,0.0,50,0
54,13,1,1,0.0,2773.0,40,0
36,8,1,0,0.0,0.0,40,0
21,10,1,0,0.0,0.0,15,0
40,13,1,0,0.0,0.0,40,0
49,9,1,0,0.0,0.0,40,0
42,13,1,1,0.0,0.0,60,1
52,10,1,1,15.0,0.0,60,0
47,10,1,0,0.0,0.0,50,1
18,9,1,0,0.0,0.0,40,0
76,9,1,0,0.0,0.0,30,0
47,10,1,0,0.0,0.0,40,0
43,11,1,0,0.0,0.0,30,0
39,13,1,0,0.0,0.0,20,0
51,14,0,0,0.0,0.0,20,0
38,13,1,0,0.0,0.0,9,0
36,14,1,1,0.0,3000.0,40,1
51,10,1,1,0.0,0.0,40,1
36,8,1,1,0.0,0.0,40,0
57,9,1,1,0.0,225.0,50,0
43,13,1,1,0.0,0.0,40,0
53,4,1,0,0.0,0.0,70,0
40,10,0,0,0.0,0.0,30,0
49,9,1,1,0.0,0.0,40,0
44,9,1,1,0.0,3000.0,40,1
50,10,0,1,0.0,0.0,40,0
58,10,0,1,0.0,0.0,35,0
25,10,1,0,0.0,0.0,38,0
27,10,1,1,0.0,0.0,40,0
49,7,1,1,0.0,0.0,60,0
55,12,1,1,0.0,0.0,40,0
38,13,1,0,0.0,0.0,20,0
50,12,1,0,0.0,0.0,40,0
37,13,1,1,0.0,0.0,50,0
35,14,1,1,0.0,0.0,84,0
34,9,1,0,0.0,0.0,55,0
48,9,1,1,0.0,0.0,40,0
52,13,1,1,0.0,0.0,40,1
36,13,0,0,0.0,0.0,20,0
46,9,1,1,0.0,0.0,40,0
41,13,1,1,0.0,0.0,50,1
49,12,1,0,0.0,0.0,6,0
39,10,0,0,0.0,0.0,40,0
29,13,1,0,0.0,0.0,60,0
17,8,0,0,0.0,0.0,20,0
57,11,1,0,0.0,0.0,20,0
53,10,1,1,0.0,0.0,35,0
43,5,1,1,0.0,0.0,40,0
42,14,1,0,0.0,0.0,40,1
48,10,1,1,0.0,0.0,40,0
48,14,1,1,0.0,0.0,55,1
36,3,1,1,0.0,0.0,40,0
50,13,1,0,0.0,0.0,50,0
49,9,1,1,0.0,0.0,15,0
40,10,1,0,0.0,0.0,20,0
54,16,0,1,0.0,0.0,60,1
46,13,1,1,0.0,0.0,40,1
21,9,1,1,0.0,3000.0,38,0
40,13,0,1,0.0,0.0,40,0
37,10,1,1,0.0,0.0,45,0
51,10,1,0,6149.0,0.0,40,1
20,10,1,1,0.0,0.0,40,0
32,10,1,1,0.0,0.0,38,0
26,9,1,1,0.0,0.0,40,0
57,10,1,0,0.0,0.0,14,0
37,13,1,0,0.0,0.0,40,0
49,9,1,1,0.0,0.0,40,1
54,9,1,1,0.0,0.0,40,0
65,7,1,1,0.0,0.0,42,0
51,9,1,0,0.0,0.0,32,0
48,9,1,0,0.0,0.0,40,0
56,9,1,1,0.0,0.0,40,0
21,10,1,1,0.0,0.0,32,0
40,10,1,0,0.0,0.0,40,0
36,12,1,0,0.0,0.0,40,0
29,6,0,0,0.0,0.0,16,0
65,10,1,1,0.0,0.0,28,0
36,9,1,0,0.0,0.0,40,0
47,13,1,0,0.0,0.0,40,0
23,12,1,0,0.0,0.0,40,0
56,10,1,0,0.0,0.0,32,0
34,11,1,1,0.0,0.0,40,0
62,9,1,1,0.0,3000.0,40,0
40,13,1,1,0.0,0.0,40,0
48,9,1,1,0.0,0.0,50,1
51,12,1,0,0.0,0.0,24,0
29,9,1,1,0.0,0.0,40,0
56,10,1,0,0.0,0.0,40,0
53,13,1,0,0.0,0.0,40,0
37,10,1,0,0.0,0.0,40,0
18,7,1,0,0.0,0.0,12,0
42,10,1,0,6410.0,0.0,44,0
33,9,1,0,0.0,0.0,40,0
46,14,1,0,0.0,0.0,40,0
29,14,0,1,0.0,0.0,40,0
53,9,0,1,0.0,0.0,40,0
38,11,1,0,0.0,0.0,40,0
35,14,1,0,0.0,0.0,5,0
49,13,1,0,0.0,0.0,40,0
40,9,1,0,0.0,0.0,42,0
33,7,1,0,0.0,0.0,45,0
42,9,1,1,0.0,0.0,40,0
29,10,1,0,29.0,0.0,32,0
43,13,0,0,3126.0,0.0,45,1
49,16,1,1,0.0,0.0,40,1
25,9,0,1,0.0,0.0,40,0
42,9,0,0,0.0,3000.0,40,0
21,9,1,0,0.0,0.0,30,0
19,9,1,0,0.0,0.0,40,0
45,9,0,0,0.0,0.0,40,0
41,12,1,1,0.0,0.0,40,0
34,9,1,0,0.0,0.0,36,0
38,12,1,0,1835.0,0.0,40,0
36,10,0,1,0.0,0.0,40,0
28,9,1,1,0.0,0.0,40,0
63,9,1,0,0.0,0.0,23,0
36,10,1,1,423.0,0.0,40,0
42,9,1,0,0.0,0.0,18,0
50,10,1,0,0.0,0.0,40,1
54,12,0,1,0.0,0.0,40,0
24,13,1,0,0.0,0.0,40,0
36,13,1,0,0.0,0.0,46,0
29,13,1,0,120.0,0.0,40,0
61,13,0,0,0.0,0.0,17,1
48,14,1,1,2959.0,0.0,50,1
55,11,0,0,0.0,0.0,20,0
41,10,1,1,0.0,0.0,40,0
35,9,1,1,0.0,0.0,40,0
20,10,1,1,0.0,0.0,60,1
26,9,1,0,0.0,0.0,40,0
38,2,0,1,0.0,0.0,38,0
42,4,1,1,0.0,0.0,40,0
30,10,0,0,0.0,0.0,40,0
54,13,0,1,0.0,3000.0,40,1
47,7,1,1,0.0,0.0,40,0
20,10,1,0,0.0,0.0,25,0
51,11,1,1,0.0,0.0,40,0
43,12,0,0,1609.0,0.0,40,1
52,9,1,1,0.0,0.0,2,0
62,9,1,1,0.0,0.0,8,0
70,3,1,1,0.0,3000.0,70,1
52,11,1,1,0.0,0.0,48,0
37,9,1,0,0.0,0.0,25,0
38,13,1,1,0.0,0.0,40,0
64,9,1,0,0.0,0.0,40,0
31,9,1,1,200.0,0.0,60,0
41,13,0,1,0.0,0.0,50,0
40,4,1,1,0.0,0.0,40,0
55,14,0,0,0.0,0.0,40,0
35,6,1,0,0.0,0.0,36,0
31,13,1,1,0.0,0.0,50,0
45,9,1,1,0.0,0.0,50,0
42,9,1,1,0.0,0.0,40,0
49,6,0,1,0.0,0.0,50,0
33,9,1,0,0.0,0.0,40,0
36,13,1,1,0.0,0.0,55,0
26,9,0,0,0.0,0.0,40,0
48,12,1,0,0.0,0.0,40,0
58,10,1,1,0.0,0.0,40,1
34,10,1,1,0.0,0.0,40,0
42,10,0,1,0.0,0.0,40,0
36,13,1,0,0.0,2276.0,20,0
28,10,1,0,0.0,0.0,35,0
52,14,1,1,0.0,0.0,40,1
53,13,1,0,0.0,0.0,45,0
62,9,1,0,0.0,0.0,15,0
18,5,0,1,0.0,0.0,15,0
33,9,1,0,0.0,0.0,40,0
36,13,0,0,0.0,0.0,30,0
36,10,1,1,0.0,0.0,46,0
40,12,1,1,0.0,0.0,48,1
57,9,1,0,0.0,0.0,37,0
26,9,1,1,0.0,0.0,68,0
45,15,1,1,0.0,0.0,50,1
31,13,1,1,0.0,0.0,40,0
52,9,0,1,0.0,0.0,40,0
68,9,1,1,7574.0,0.0,58,0
68,9,1,1,0.0,0.0,70,0
17,7,1,0,0.0,0.0,24,0
44,11,1,1,0.0,0.0,40,0
46,9,1,0,0.0,0.0,40,0
28,13,1,0,0.0,0.0,45,0
49,14,1,1,0.0,0.0,35,1
37,9,1,1,0.0,0.0,40,0
26,6,1,1,0.0,0.0,40,0
25,9,1,0,0.0,0.0,40,0
32,9,1,0,0.0,0.0,40,0
77,9,1,0,0.0,0.0,40,0
64,10,1,1,0.0,0.0,50,1
54,6,0,0,0.0,0.0,40,0
25,10,0,1,0.0,0.0,40,0
18,5,1,1,0.0,0.0,20,0
18,9,1,0,0.0,0.0,35,0
37,14,1,1,0.0,0.0,40,0
49,13,1,0,0.0,0.0,35,0
27,10,1,0,0.0,0.0,40,0
32,13,1,0,361.0,0.0,40,0
32,11,0,1,0.0,0.0,40,0
32,10,1,1,0.0,0.0,36,0
46,11,1,1,0.0,0.0,60,1
37,9,1,0,0.0,0.0,40,0
30,7,1,1,0.0,0.0,22,0
31,13,1,0,0.0,0.0,40,0
17,6,1,1,0.0,0.0,5,0
51,13,1,0,0.0,0.0,50,1
40,13,1,0,0.0,0.0,16,0
43,9,1,0,92.0,0.0,40,0
68,9,0,0,0.0,0.0,20,0
29,10,1,0,0.0,0.0,37,0
55,5,1,0,0.0,0.0,36,0
64,13,1,1,0.0,0.0,50,1
59,9,1,0,0.0,0.0,40,0
31,10,1,1,0.0,0.0,80,0
29,13,1,1,2831.0,0.0,40,0
42,11,1,0,0.0,0.0,42,0
30,13,0,0,0.0,0.0,40,0
38,9,1,1,0.0,0.0,25,0
46,13,1,0,0.0,0.0,40,0
23,9,1,0,0.0,0.0,36,0
21,10,0,1,0.0,752.0,40,0
32,9,0,1,0.0,0.0,40,0
24,13,1,1,0.0,2623.0,40,0
20,5,1,1,0.0,0.0,40,0
53,9,0,0,0.0,0.0,40,0
50,13,1,1,0.0,0.0,35,1
75,10,1,1,4892.0,0.0,50,1
29,11,1,1,0.0,695.0,45,1
24,10,1,1,0.0,0.0,8,0
52,10,0,1,0.0,0.0,63,0
43,16,1,0,0.0,0.0,30,1
57,10,1,1,0.0,0.0,40,0
17,7,1,0,0.0,0.0,8,0
41,9,1,0,0.0,0.0,30,0
31,14,1,0,0.0,0.0,50,0
25,5,1,1,0.0,0.0,40,0
21,12,1,1,0.0,0.0,24,0
50,11,0,1,0.0,0.0,50,0
44,13,1,0,0.0,0.0,18,0
30,12,1,0,0.0,0.0,36,0
69,13,1,0,0.0,7.0,30,1
23,2,1,1,0.0,0.0,66,0
59,10,1,1,0.0,0.0,40,0
43,13,1,1,0.0,0.0,40,0
57,13,1,1,0.0,0.0,40,0
27,10,1,1,0.0,0.0,40,1
52,9,1,1,0.0,0.0,45,0
50,13,1,1,0.0,0.0,40,0
52,13,1,0,0.0,0.0,40,0
63,9,1,1,0.0,0.0,40,0
50,9,0,0,0.0,0.0,40,0
21,10,1,0,0.0,0.0,16,0
34,13,1,1,0.0,0.0,55,1
57,9,1,1,0.0,0.0,70,1
32,15,0,0,0.0,3000.0,50,1
44,14,1,1,0.0,0.0,40,1
32,9,1,1,44.0,0.0,50,1
33,10,1,0,0.0,0.0,35,0
49,13,1,1,0.0,0.0,40,0
49,10,1,0,0.0,0.0,30,0
39,14,1,0,0.0,0.0,28,1
41,9,0,1,0.0,0.0,40,0
43,13,1,1,0.0,0.0,40,0
62,10,0,1,0.0,0.0,50,0
52,9,1,0,0.0,0.0,40,0
34,13,1,0,0.0,0.0,8,0
29,11,1,1,0.0,0.0,40,0
39,13,1,0,0.0,0.0,40,0
74,14,1,0,0.0,0.0,15,0
53,10,1,1,0.0,0.0,60,0
56,10,1,1,0.0,0.0,50,0
33,10,1,1,0.0,0.0,40,0
44,16,0,0,0.0,0.0,80,1
29,9,1,0,0.0,0.0,40,0
45,10,1,1,0.0,474.0,60,1
24,7,0,1,0.0,0.0,20,0
