age,education-num,race,sex,capital-gain,capital-loss,hours-per-week,Probability
19,9,1,0,0.0,0.0,40,0
31,9,1,1,0.0,0.0,40,0
25,13,1,0,0.0,0.0,40,0
52,14,1,1,0.0,0.0,50,1
37,15,1,1,0.0,0.0,40,1
32,9,1,1,0.0,0.0,40,0
24,12,1,0,0.0,0.0,30,0
42,14,0,0,0.0,0.0,40,0
53,14,1,1,0.0,0.0,47,1
55,9,1,1,0.0,0.0,40,0
28,12,1,1,0.0,0.0,40,0
56,15,0,0,0.0,0.0,50,0
59,14,1,0,0.0,0.0,70,0
26,10,1,0,0.0,0.0,40,0
33,10,1,0,0.0,0.0,32,0
24,13,0,1,0.0,0.0,40,0
62,16,1,0,0.0,0.0,45,1
41,9,1,0,0.0,0.0,40,0
33,10,0,1,0.0,0.0,40,0
28,13,1,0,0.0,0.0,40,0
47,11,0,1,0.0,0.0,40,0
44,9,0,1,0.0,0.0,40,0
42,9,1,1,0.0,0.0,80,1
53,10,1,0,0.0,0.0,40,0
50,10,1,0,0.0,0.0,45,0
38,9,1,1,0.0,0.0,45,0
39,14,1,0,0.0,0.0,4,0
53,15,1,0,0.0,0.0,65,1
57,14,1,0,0.0,0.0,40,1
19,9,1,1,0.0,0.0,30,0
18,9,1,1,0.0,0.0,35,0
41,9,1,1,0.0,0.0,40,0
34,9,1,1,0.0,0.0,25,0
32,12,1,1,0.0,0.0,30,0
35,10,1,1,0.0,0.0,40,0
33,11,1,1,0.0,0.0,42,1
29,10,1,1,0.0,0.0,40,0
52,11,1,0,0.0,0.0,32,0
19,9,1,1,0.0,0.0,25,0
21,9,1,0,0.0,0.0,20,0
68,9,1,1,0.0,0.0,40,0
26,13,1,1,0.0,0.0,40,0
36,10,1,1,0.0,0.0,40,0
55,9,1,1,0.0,0.0,40,1
43,13,1,1,0.0,0.0,40,1
37,13,1,0,0.0,0.0,25,0
55,13,1,0,0.0,0.0,32,0
52,13,1,0,0.0,0.0,40,0
22,10,1,0,0.0,0.0,40,0
60,9,1,0,0.0,0.0,40,1
35,5,1,1,0.0,0.0,40,0
62,16,1,0,0.0,0.0,50,1
52,11,1,1,0.0,0.0,40,0
32,5,1,1,0.0,0.0,36,0
64,2,1,0,0.0,0.0,45,0
17,7,0,0,0.0,0.0,25,0
62,11,0,1,0.0,0.0,40,0
38,9,1,1,0.0,0.0,36,0
21,10,1,0,0.0,0.0,15,0
29,13,1,0,0.0,0.0,50,1
21,9,1,1,0.0,0.0,40,0
24,13,1,0,0.0,0.0,35,0
48,13,1,1,0.0,0.0,40,0
29,10,1,0,0.0,0.0,40,0
62,10,1,1,0.0,0.0,40,0
51,13,0,1,0.0,0.0,50,0
38,9,1,1,0.0,0.0,40,0
51,4,0,1,0.0,0.0,45,0
63,10,1,0,0.0,0.0,40,0
22,9,1,1,0.0,0.0,40,0
31,6,1,1,0.0,0.0,60,0
39,3,1,1,0.0,0.0,45,0
55,13,1,0,0.0,0.0,50,0
38,3,1,1,0.0,0.0,40,0
52,10,1,0,0.0,0.0,40,0
30,10,1,0,0.0,0.0,40,1
39,14,1,0,0.0,0.0,37,0
55,12,1,1,0.0,0.0,40,0
53,9,1,0,0.0,0.0,40,1
53,9,0,0,0.0,0.0,99,0
45,13,1,0,0.0,0.0,40,1
33,10,1,0,0.0,0.0,50,0
60,15,1,1,0.0,0.0,40,0
47,14,1,0,0.0,0.0,40,1
35,11,1,1,0.0,0.0,40,0
35,13,1,1,0.0,0.0,40,0
50,10,1,1,0.0,0.0,50,1
50,11,0,1,0.0,0.0,40,0
17,8,1,0,0.0,0.0,15,0
44,14,1,0,0.0,0.0,6,0
51,9,0,1,0.0,0.0,35,0
25,13,1,1,0.0,0.0,40,0
27,14,0,0,0.0,0.0,40,1
48,4,1,0,0.0,0.0,40,0
42,13,1,1,0.0,0.0,40,0
46,13,1,0,0.0,0.0,40,0
41,13,0,0,0.0,0.0,40,1
36,10,1,0,0.0,0.0,45,1
49,9,1,1,0.0,0.0,50,0
62,14,1,0,0.0,0.0,42,1
61,14,1,0,0.0,0.0,76,1
20,10,1,0,0.0,0.0,20,0
59,16,1,1,0.0,0.0,45,1
46,14,1,1,0.0,0.0,40,0
37,14,0,1,0.0,0.0,40,1
36,13,1,0,0.0,0.0,40,0
30,2,1,1,0.0,0.0,40,0
57,7,1,1,0.0,0.0,40,0
43,5,1,1,0.0,0.0,40,0
47,11,1,1,0.0,0.0,60,0
41,13,0,0,0.0,0.0,32,1
57,13,1,1,0.0,0.0,40,1
38,13,1,0,0.0,0.0,5,0
36,13,1,1,0.0,0.0,40,0
59,12,1,0,0.0,0.0,40,0
43,13,1,1,0.0,0.0,40,1
37,10,1,1,0.0,0.0,48,0
41,9,1,1,0.0,0.0,45,0
52,12,1,0,0.0,0.0,40,0
34,9,0,1,0.0,0.0,40,0
40,14,1,0,0.0,0.0,35,0
38,10,0,1,0.0,0.0,40,0
49,13,0,1,0.0,0.0,45,1
42,9,1,0,0.0,0.0,40,0
42,13,1,1,0.0,0.0,50,1
38,10,1,0,0.0,0.0,24,0
64,14,0,1,0.0,0.0,40,1
34,13,1,0,0.0,0.0,40,0
49,12,1,1,0.0,0.0,50,1
40,10,0,0,0.0,0.0,38,0
27,13,0,0,0.0,0.0,40,0
51,9,1,1,0.0,0.0,40,0
30,14,1,0,0.0,0.0,40,0
29,14,1,0,0.0,0.0,43,0
46,9,1,0,0.0,0.0,40,0
55,9,1,1,0.0,0.0,30,0
60,14,1,1,0.0,0.0,40,1
28,9,0,1,0.0,0.0,40,0
27,9,1,0,0.0,0.0,50,0
49,9,1,1,0.0,0.0,50,0
49,9,1,1,0.0,0.0,40,0
39,13,1,1,0.0,0.0,20,0
43,16,0,0,0.0,0.0,40,1
58,13,0,0,0.0,0.0,40,0
53,13,1,0,0.0,0.0,40,0
43,11,1,0,0.0,0.0,40,0
36,13,0,1,0.0,0.0,43,0
50,9,1,1,0.0,0.0,40,0
34,10,1,0,0.0,0.0,40,0
46,11,1,1,0.0,0.0,45,0
43,13,1,0,0.0,0.0,40,1
63,14,1,0,0.0,0.0,25,1
33,13,1,0,0.0,0.0,40,0
61,14,1,1,0.0,0.0,50,1
24,9,1,0,0.0,0.0,35,0
42,9,1,0,0.0,0.0,40,0
52,11,1,0,0.0,0.0,44,0
37,9,1,0,0.0,0.0,50,0
33,14,1,1,0.0,0.0,40,1
27,14,1,0,0.0,0.0,50,0
20,10,1,0,0.0,0.0,19,0
64,9,1,0,0.0,0.0,40,0
60,11,1,1,0.0,0.0,40,0
49,14,1,1,0.0,0.0,40,1
54,9,1,1,0.0,0.0,60,1
35,13,1,0,0.0,0.0,20,1
36,9,0,1,0.0,0.0,40,0
30,10,0,1,0.0,0.0,20,0
41,13,1,1,0.0,0.0,40,0
33,13,1,0,0.0,0.0,40,0
46,13,1,0,0.0,0.0,40,0
73,13,0,0,0.0,0.0,84,1
43,10,0,1,0.0,0.0,40,0
58,13,1,1,0.0,0.0,40,0
46,13,1,1,0.0,0.0,60,1
53,16,1,0,0.0,0.0,40,1
52,14,1,1,0.0,0.0,40,1
53,11,1,1,0.0,0.0,40,1
46,14,0,0,0.0,0.0,40,1
62,9,1,1,0.0,0.0,40,0
66,9,0,1,0.0,0.0,40,0
50,9,1,1,0.0,0.0,37,0
53,10,1,1,0.0,0.0,42,0
44,11,1,1,0.0,0.0,40,0
57,10,1,1,0.0,0.0,70,0
27,6,1,1,0.0,0.0,40,0
46,11,1,0,0.0,0.0,48,0
49,14,1,0,0.0,0.0,20,0
40,8,1,0,0.0,0.0,28,0
35,13,1,1,0.0,0.0,20,0
33,9,0,0,0.0,0.0,40,0
32,8,1,1,0.0,0.0,6,0
62,9,1,0,0.0,0.0,40,0
52,13,1,1,0.0,0.0,66,0
48,12,0,1,0.0,0.0,40,0
28,10,0,1,0.0,0.0,40,0
41,14,1,1,0.0,0.0,70,0
57,10,1,1,0.0,0.0,40,1
31,9,0,0,0.0,0.0,40,0
36,10,1,1,0.0,0.0,48,0
36,12,1,0,0.0,0.0,42,0
34,9,1,0,0.0,0.0,32,0
20,9,1,0,0.0,0.0,40,0
46,2,1,1,0.0,0.0,45,0
45,9,1,1,0.0,0.0,40,0
23,10,1,1,0.0,0.0,40,0
58,14,1,1,0.0,0.0,40,1
23,10,1,1,0.0,0.0,40,0
23,9,1,0,0.0,0.0,20,0
32,12,0,0,0.0,0.0,40,0
32,9,0,1,0.0,0.0,48,0
54,11,1,0,0.0,0.0,40,0
36,7,1,0,0.0,0.0,40,0
47,11,0,1,0.0,0.0,45,0
45,13,1,1,0.0,0.0,45,0
52,11,0,1,0.0,0.0,40,0
28,10,1,1,0.0,0.0,40,0
46,10,1,1,0.0,0.0,40,0
28,10,1,0,0.0,0.0,45,0
28,13,1,1,0.0,0.0,40,1
38,14,1,1,0.0,0.0,50,1
80,16,1,1,0.0,0.0,4,0
55,7,1,1,0.0,0.0,60,0
39,10,1,0,0.0,0.0,40,0
56,9,0,0,0.0,0.0,40,0
42,9,0,1,0.0,0.0,30,0
20,10,0,0,0.0,0.0,40,0
50,9,1,0,0.0,0.0,35,0
31,10,1,0,0.0,0.0,40,0
56,4,0,0,0.0,0.0,20,0
32,11,1,1,0.0,0.0,40,1
27,10,1,0,0.0,0.0,20,0
57,9,1,0,0.0,0.0,40,0
56,10,1,1,0.0,0.0,48,0
76,10,1,0,0.0,0.0,1,0
26,14,1,1,0.0,0.0,40,0
29,10,1,1,0.0,0.0,36,0
48,14,1,1,0.0,0.0,50,0
55,9,1,1,0.0,0.0,50,0
30,9,1,0,0.0,0.0,20,0
51,9,1,0,0.0,0.0,40,0
62,13,1,0,0.0,0.0,24,0
55,10,1,0,0.0,0.0,50,1
34,11,1,1,0.0,0.0,60,0
48,13,1,0,0.0,0.0,50,0
34,9,1,1,0.0,0.0,40,0
51,12,1,0,0.0,0.0,40,0
47,13,1,0,0.0,0.0,40,0
24,13,1,0,0.0,0.0,38,0
56,10,1,1,0.0,0.0,50,0
50,13,1,0,0.0,0.0,40,0
38,4,1,1,0.0,0.0,40,0
20,8,1,0,0.0,0.0,40,0
27,13,0,1,0.0,0.0,40,0
33,13,1,0,0.0,0.0,40,1
50,13,1,0,0.0,0.0,40,0
47,2,1,1,0.0,0.0,60,0
55,16,1,1,0.0,0.0,40,0
50,13,1,1,0.0,0.0,40,1
43,9,1,1,0.0,0.0,40,0
52,14,0,0,0.0,0.0,40,0
22,10,1,0,0.0,0.0,35,0
19,6,1,1,0.0,0.0,40,0
25,9,1,1,0.0,0.0,40,0
33,13,1,1,0.0,0.0,80,1
58,9,1,1,0.0,0.0,40,1
54,12,1,0,0.0,0.0,45,0
66,14,0,0,0.0,0.0,28,1
25,9,0,1,0.0,0.0,35,0
47,9,1,1,0.0,0.0,40,0
42,13,1,1,0.0,0.0,40,0
38,14,1,0,0.0,0.0,40,0
28,5,1,0,0.0,0.0,40,0
41,12,1,1,0.0,0.0,50,0
36,10,0,0,0.0,0.0,40,0
58,11,1,0,0.0,0.0,40,1
24,13,1,1,0.0,0.0,20,0
41,14,1,0,0.0,0.0,15,0
54,13,1,1,0.0,0.0,50,1
46,12,1,0,0.0,0.0,40,0
45,9,1,0,0.0,0.0,40,0
72,15,1,1,0.0,0.0,40,1
62,7,1,0,0.0,0.0,40,0
55,10,1,0,0.0,0.0,12,0
35,9,1,1,0.0,0.0,40,0
36,11,1,0,0.0,0.0,8,0
45,10,1,0,0.0,0.0,15,0
47,13,1,0,0.0,0.0,50,1
49,9,1,1,0.0,0.0,40,0
22,13,1,0,0.0,0.0,40,0
39,15,1,0,0.0,0.0,40,1
46,9,0,0,0.0,0.0,40,0
60,14,1,0,0.0,0.0,60,0
35,14,1,1,0.0,0.0,20,0
52,13,1,1,0.0,0.0,20,0
38,9,0,1,0.0,0.0,40,0
38,13,1,0,0.0,0.0,45,0
52,10,1,1,0.0,0.0,40,0
27,13,1,1,0.0,0.0,40,0
56,13,1,0,0.0,0.0,40,0
31,9,0,0,0.0,0.0,22,0
63,10,1,0,0.0,0.0,32,0
60,9,1,1,0.0,0.0,40,0
51,10,0,1,0.0,0.0,40,0
23,10,0,0,0.0,0.0,25,0
37,13,1,1,0.0,0.0,40,1
45,14,1,1,0.0,0.0,40,1
60,12,1,0,0.0,0.0,21,0
41,11,0,0,0.0,0.0,40,0
65,14,0,0,0.0,0.0,10,0
50,13,1,0,0.0,0.0,45,0
21,9,1,1,0.0,0.0,44,0
58,13,1,1,0.0,0.0,40,0
57,13,1,0,0.0,0.0,20,0
46,14,1,1,0.0,0.0,40,1
55,9,1,0,0.0,0.0,24,0
44,14,1,1,0.0,0.0,40,1
50,9,0,0,0.0,0.0,40,0
17,7,1,0,0.0,0.0,20,0
30,13,1,1,0.0,0.0,60,0
41,10,1,0,0.0,0.0,38,0
53,9,0,0,0.0,0.0,40,0
34,13,1,0,0.0,0.0,40,0
58,9,1,0,0.0,0.0,32,0
28,13,1,0,0.0,0.0,40,1
31,10,1,1,0.0,0.0,40,1
37,9,0,0,0.0,0.0,40,0
28,13,1,0,0.0,0.0,32,0
43,13,0,0,0.0,0.0,60,0
62,10,1,0,0.0,0.0,40,0
60,9,0,1,0.0,0.0,50,0
49,13,1,0,0.0,0.0,35,0
48,16,0,1,0.0,0.0,40,1
25,14,0,0,0.0,0.0,40,0
59,13,0,0,0.0,0.0,40,0
58,14,1,0,0.0,0.0,40,0
44,9,1,1,0.0,0.0,38,0
55,9,1,0,0.0,0.0,40,0
79,9,1,1,0.0,0.0,10,0
54,9,1,0,0.0,0.0,40,0
65,10,1,1,0.0,0.0,30,0
64,10,1,0,0.0,0.0,40,0
37,13,1,0,0.0,0.0,45,0
26,10,1,0,0.0,0.0,40,0
25,13,1,1,0.0,0.0,40,0
55,12,1,1,0.0,0.0,40,1
46,13,1,0,0.0,0.0,45,0
44,10,1,0,0.0,0.0,50,0
59,13,1,1,0.0,0.0,60,1
32,9,1,1,0.0,0.0,40,0
22,9,1,1,0.0,0.0,40,0
33,13,1,0,0.0,0.0,40,0
23,13,0,0,0.0,0.0,50,0
61,8,1,1,0.0,0.0,40,0
37,5,1,1,0.0,0.0,40,0
59,9,1,1,0.0,0.0,40,0
40,13,0,0,0.0,0.0,40,1
44,10,1,1,0.0,0.0,40,0
44,9,0,0,0.0,0.0,52,1
60,9,0,1,0.0,0.0,40,0
40,13,1,1,0.0,0.0,40,0
47,11,1,1,0.0,0.0,40,0
37,12,1,1,0.0,0.0,99,0
35,14,1,0,0.0,0.0,45,1
66,12,1,1,0.0,0.0,99,1
61,13,1,1,0.0,0.0,2,0
44,13,1,1,0.0,0.0,40,0
44,10,1,0,0.0,0.0,40,0
43,13,0,1,0.0,0.0,40,1
55,10,1,1,0.0,0.0,40,0
53,10,0,1,0.0,0.0,36,0
24,10,1,1,0.0,0.0,68,0
64,10,1,0,0.0,0.0,50,0
28,9,1,0,0.0,0.0,40,0
55,14,1,1,0.0,0.0,50,1
35,10,0,1,0.0,0.0,30,0
40,9,1,1,0.0,0.0,48,0
51,11,1,1,0.0,0.0,70,0
28,10,0,1,0.0,0.0,40,0
45,10,1,1,0.0,0.0,35,0
49,10,1,0,0.0,0.0,40,0
29,10,1,0,0.0,0.0,36,0
56,12,1,0,0.0,0.0,40,0
59,9,1,0,0.0,0.0,40,0
24,7,1,0,0.0,0.0,22,0
39,9,1,0,0.0,0.0,37,0
48,9,1,0,0.0,0.0,40,0
63,13,1,0,0.0,0.0,38,0
28,5,1,1,0.0,0.0,40,0
59,14,1,1,0.0,0.0,55,0
38,10,1,1,0.0,0.0,40,0
34,11,1,1,0.0,0.0,40,0
55,13,1,1,0.0,0.0,56,1
47,10,1,0,0.0,0.0,9,0
30,10,1,0,0.0,0.0,40,0
58,10,1,0,0.0,0.0,20,0
38,13,0,1,0.0,0.0,40,0
37,13,0,0,0.0,0.0,40,0
43,9,1,0,0.0,0.0,42,0
64,5,1,0,0.0,0.0,10,0
61,10,1,1,0.0,0.0,60,0
33,14,1,1,0.0,0.0,38,0
54,14,1,0,0.0,0.0,40,0
41,13,0,1,0.0,0.0,40,1
53,12,1,0,0.0,0.0,40,0
46,9,1,0,0.0,0.0,35,0
24,7,1,1,0.0,0.0,40,0
33,6,1,1,0.0,0.0,75,0
35,10,1,1,0.0,0.0,40,0
29,9,1,1,0.0,0.0,40,0
36,10,1,0,0.0,0.0,35,0
37,13,1,1,0.0,0.0,40,1
32,13,1,0,0.0,0.0,50,1
27,13,1,0,0.0,0.0,26,0
26,14,1,0,0.0,0.0,40,0
34,13,1,0,0.0,0.0,40,0
46,9,1,0,0.0,0.0,32,0
35,13,1,1,0.0,0.0,40,0
61,14,1,1,0.0,0.0,40,0
22,3,1,1,0.0,0.0,40,0
58,10,1,1,0.0,0.0,40,0
45,14,1,0,0.0,0.0,40,0
41,12,0,0,0.0,0.0,40,0
31,14,1,1,0.0,0.0,40,0
31,13,1,0,0.0,0.0,40,0
66,9,0,0,0.0,0.0,35,0
45,13,1,1,0.0,0.0,40,1
43,9,1,1,0.0,0.0,20,0
29,14,1,1,0.0,0.0,40,0
29,8,1,0,0.0,0.0,40,0
30,12,1,0,0.0,0.0,40,0
33,10,1,1,0.0,0.0,40,1
62,13,0,1,0.0,0.0,40,1
54,9,1,1,0.0,0.0,40,0
43,13,1,0,0.0,0.0,20,0
56,11,0,0,0.0,0.0,40,0
60,13,1,1,0.0,0.0,40,1
41,14,1,1,0.0,0.0,40,0
38,3,1,1,0.0,0.0,10,0
23,9,1,0,0.0,0.0,40,0
19,9,0,0,0.0,0.0,23,0
65,16,1,1,0.0,0.0,20,1
22,8,1,0,0.0,0.0,40,0
61,9,0,0,0.0,0.0,40,0
52,9,0,0,0.0,0.0,40,0
36,9,1,0,0.0,0.0,40,1
24,3,1,1,0.0,0.0,50,0
31,9,1,0,0.0,0.0,15,0
33,13,1,0,0.0,0.0,45,1
45,13,1,1,0.0,0.0,10,0
45,9,1,0,0.0,0.0,15,0
52,10,1,0,0.0,0.0,40,0
25,13,1,1,0.0,0.0,40,0
20,9,0,0,0.0,0.0,40,0
59,13,0,0,0.0,0.0,40,0
63,9,1,0,0.0,0.0,45,0
48,3,0,0,0.0,0.0,40,0
47,1,0,0,0.0,0.0,40,0
55,13,1,1,0.0,0.0,40,0
46,1,1,1,0.0,0.0,40,0
44,10,1,0,0.0,0.0,40,0
31,11,1,0,0.0,0.0,40,0
42,9,1,1,0.0,0.0,40,0
40,12,1,0,0.0,0.0,40,0
20,9,1,0,0.0,0.0,32,0
51,13,1,0,0.0,0.0,40,0
61,14,1,1,0.0,0.0,40,1
28,16,1,0,0.0,0.0,60,0
24,10,1,1,0.0,0.0,20,0
28,13,0,1,0.0,0.0,50,0
23,7,1,1,0.0,0.0,40,0
44,9,1,1,0.0,0.0,60,1
18,9,1,1,0.0,0.0,32,0
51,9,1,0,0.0,0.0,40,0
45,10,1,1,0.0,0.0,40,0
47,12,1,0,0.0,0.0,40,0
32,9,1,1,0.0,0.0,40,0
32,13,1,1,0.0,0.0,38,0
43,9,1,1,0.0,0.0,40,1
28,12,1,1,0.0,0.0,45,0
37,10,0,0,0.0,0.0,40,0
48,13,1,1,0.0,0.0,45,1
31,9,1,1,0.0,0.0,40,0
21,9,0,1,0.0,0.0,24,0
26,10,0,0,0.0,0.0,23,0
35,10,0,0,0.0,0.0,8,0
40,7,0,0,0.0,0.0,37,0
57,10,0,0,0.0,0.0,40,0
52,11,1,0,0.0,0.0,36,0
24,9,0,0,0.0,0.0,19,0
61,14,1,0,0.0,0.0,16,1
45,13,1,1,0.0,0.0,50,0
77,9,1,0,0.0,0.0,36,0
44,10,1,1,0.0,0.0,40,0
39,9,0,1,0.0,0.0,40,0
32,6,1,1,0.0,0.0,20,0
48,9,1,1,0.0,0.0,70,1
49,9,1,1,0.0,0.0,40,0
49,12,1,0,0.0,0.0,40,0
31,10,1,0,0.0,0.0,40,0
29,9,1,0,0.0,0.0,38,0
38,9,1,1,0.0,0.0,40,0
30,10,1,1,0.0,0.0,40,0
64,13,0,0,0.0,0.0,50,0
33,13,0,0,0.0,0.0,40,0
39,9,0,0,0.0,0.0,40,0
59,13,1,1,0.0,0.0,40,1
54,14,1,1,0.0,0.0,60,1
30,13,1,1,0.0,0.0,36,0
60,9,1,1,0.0,0.0,40,0
38,13,1,0,0.0,0.0,40,0
41,13,1,0,0.0,0.0,40,0
31,13,1,0,0.0,0.0,40,1
21,1,1,0,0.0,0.0,20,0
26,13,0,1,0.0,0.0,40,0
57,9,0,0,0.0,0.0,40,0
41,12,1,0,0.0,0.0,45,0
26,13,1,0,0.0,0.0,40,0
56,10,0,1,0.0,0.0,20,1
56,10,0,0,0.0,0.0,40,0
26,10,1,0,0.0,0.0,45,0
40,13,1,0,0.0,0.0,40,0
52,13,0,0,0.0,0.0,40,0
50,11,1,1,0.0,0.0,50,0
60,14,1,0,0.0,0.0,40,0
28,11,1,1,0.0,0.0,60,0
46,9,0,1,0.0,0.0,60,1
64,10,1,0,0.0,0.0,37,0
76,2,1,1,0.0,0.0,40,0
33,11,1,0,0.0,0.0,40,0
57,11,1,1,0.0,0.0,38,0
46,7,1,1,0.0,0.0,40,0
37,14,0,0,0.0,0.0,40,1
52,9,1,0,0.0,0.0,70,1
50,13,1,0,0.0,0.0,50,1
33,9,1,1,0.0,0.0,40,0
17,6,1,0,0.0,0.0,30,0
22,13,1,1,0.0,0.0,50,1
32,14,1,0,0.0,0.0,40,0
34,15,1,0,0.0,0.0,40,0
61,10,1,0,0.0,0.0,25,0
45,10,1,0,0.0,0.0,40,0
46,9,0,1,0.0,0.0,40,0
39,13,1,1,0.0,0.0,50,0
53,9,1,1,0.0,0.0,40,0
24,13,1,0,0.0,0.0,40,0
20,7,1,1,0.0,0.0,40,0
44,13,0,0,0.0,0.0,50,1
24,13,1,0,0.0,0.0,32,0
36,11,1,0,0.0,0.0,40,0
38,9,1,0,0.0,0.0,20,0
57,12,1,1,0.0,0.0,40,0
54,14,1,0,0.0,0.0,40,1
40,11,1,1,0.0,0.0,45,0
37,9,1,1,0.0,0.0,40,0
63,13,1,0,0.0,0.0,40,0
37,12,1,1,0.0,0.0,40,0
40,10,1,0,0.0,0.0,40,0
53,9,1,0,0.0,0.0,20,0
48,14,1,1,0.0,0.0,40,1
30,13,1,0,0.0,0.0,37,1
60,9,1,1,0.0,0.0,50,1
52,13,1,1,0.0,0.0,87,1
44,13,1,1,0.0,0.0,50,1
44,9,1,0,0.0,0.0,28,0
35,13,0,0,0.0,0.0,40,0
28,9,0,1,0.0,0.0,40,0
36,13,1,1,0.0,0.0,50,1
58,13,0,0,0.0,0.0,40,0
50,14,1,1,0.0,0.0,40,0
47,13,1,0,0.0,0.0,40,0
21,11,0,1,0.0,0.0,40,0
56,8,1,1,0.0,0.0,40,0
33,12,1,0,0.0,0.0,40,0
31,15,0,0,0.0,0.0,50,1
46,13,1,1,0.0,0.0,60,0
36,11,1,0,0.0,0.0,30,0
37,9,0,1,0.0,0.0,40,0
25,9,0,1,0.0,0.0,40,0
43,14,0,1,0.0,0.0,40,1
42,14,0,1,0.0,0.0,40,0
50,13,0,1,0.0,0.0,40,1
53,9,1,0,0.0,0.0,40,0
32,10,1,0,0.0,0.0,20,0
36,3,1,0,0.0,0.0,30,0
